id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,Year Released
1mohfLaTJtB2RplHLQVM70,La Jeepeta - Remix,81,345241,1,"['Nio Garcia', 'Anuel AA', 'Myke Towers', 'Brray', 'Juanka']","['5hdhHgpxyniooUiQVaPxQ0', '2R21vXR83lH98kGeO99Y66', '7iK8PXO48WeuP03g8YR51W', '1GKIlPFdcewHtpDVCQ8zmJ', '3Wb38LDP3N4tkobValgE9D']",2020-04-24,0.815,0.715,4,-4.65,0,0.207,0.3,4.83e-06,0.091,0.786,176.007,4,2020
0TrPqhAMoaKUFLR7iYDokf,Know Your Worth,81,181436,0,"['Khalid', 'Disclosure']","['6LuN9FCkKOj5PcnpouEgny', '6nS5roXSAGhTGr34W6n7Et']",2020-02-04,0.79,0.694,9,-7.726,0,0.0708,0.145,0.00252,0.281,0.508,103.007,4,2020
4r9jkMEnArtWGH2rL2FZl0,A Tu Merced,81,175918,0,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],2020-02-28,0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,4,2020
6lhZLbb0czULpjb2kFryPS,Let's Love,81,200645,0,"['David Guetta', 'Sia']","['1Cs0zKBU1kc0i8ypK3B9ai', '5WUlDfRSoLAfcVSX1WnrxN']",2020-09-11,0.662,0.868,5,-4.025,1,0.0341,0.00882,0.00244,0.584,0.353,92.998,4,2020
1VSuFS7PahCN3SWbOcQ98m,forget me too (feat. Halsey),80,171621,1,"['Machine Gun Kelly', 'Halsey']","['6TIYQ3jFPwQSRmorSezPxX', '26VFTg2z8YR0cCuwLzESi2']",2020-09-25,0.654,0.875,1,-4.845,1,0.0744,0.000417,0.0086,0.194,0.522,99.975,4,2020
6y4GYuZszeXNOXuBFsJlos,Kaikai Kitan,80,221426,0,['Eve'],['58oPVy7oihAEXE0Ott6JOf'],2020-12-23,0.584,0.911,5,-3.515,0,0.09,0.0119,0.0,0.119,0.606,92.502,4,2020
4S2uhQE8L9V6p7rj7SiauJ,Suicidal (Remix) [feat. Juice WRLD],80,225857,1,"['YNW Melly', 'Juice WRLD']","['1cNDP5yjU5vjeR8qMf4grg', '4MCBfE4596Uoi2O4DtmEMz']",2020-03-13,0.655,0.441,9,-5.245,0,0.0629,0.474,0.0,0.099,0.273,139.957,4,2020
7MoZgM6AsQaZw14WnKopuy,Miedito o Qué? (feat. KAROL G),80,209905,0,"['Ovy On The Drums', 'Danny Ocean', 'KAROL G']","['3m5qlPf2OkihLz3dRYnkPA', '5H1nN1SzW0qNeUEZvuXjAj', '790FomKkXshlbRYZFtlgla']",2020-11-25,0.851,0.776,6,-3.254,1,0.0561,0.12,0.0,0.1,0.804,95.995,4,2020
5psEZhQu6lukjhavJo4AbC,SO DONE,80,126521,0,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],2020-10-23,0.719,0.598,9,-6.254,1,0.077,0.232,0.0,0.115,0.303,142.592,4,2020
7aGyRfJWtLqgJaZoG9lJhE,Mad at Disney,80,136839,0,['salem ilese'],['3QJUFtGBGL05vo0kCJZsmT'],2020-07-24,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,0.715,113.968,4,2020
3jT2LKH0RSbQ8jIUNFzXm5,PTSD,80,232065,1,"['G Herbo', 'Juice WRLD', 'Lil Uzi Vert', 'Chance the Rapper']","['5QdEbQJ3ylBnc3gsIASAT5', '4MCBfE4596Uoi2O4DtmEMz', '4O15NlyKLIASxsJ0PrXPfz', '1anyVhU62p31KFi8MEzkbf']",2020-02-28,0.883,0.808,1,-3.158,0,0.183,0.0317,0.0,0.207,0.805,119.012,4,2020
4TgxFMOn5yoESW6zCidCXL,Savage Love (Laxed – Siren Beat) [BTS Remix],80,184905,1,"['Jawsh 685', 'Jason Derulo', 'BTS']","['56mfhUDKa1vec6rSLZV5Eg', '07YZf4WDAMNwqr4jfgOZ8y', '3Nrfpe0tUJi4K4DXYWgMUX']",2020-10-02,0.758,0.598,0,-5.695,0,0.0868,0.16,0.0,0.295,0.658,149.836,4,2020
2QqJTIlGKRLJC3onkavYEz,Flex (feat. Juice WRLD),80,163902,1,"['Polo G', 'Juice WRLD']","['6AgTAQt8XS6jRWi4sX7w49', '4MCBfE4596Uoi2O4DtmEMz']",2020-05-15,0.752,0.673,10,-5.792,0,0.153,0.0538,0.0,0.133,0.35,164.009,4,2020
7ju97lgwC2rKQ6wwsf9no9,Rain On Me (with Ariana Grande),80,182200,0,"['Lady Gaga', 'Ariana Grande']","['1HY2Jd0NmPuamShAr6KMms', '66CXWjxzNUsdJxJ2JdwvnR']",2020-05-29,0.672,0.855,9,-3.764,1,0.0397,0.021,0.0,0.323,0.646,123.056,4,2020
7EUvcSFkyVB73zrblhQmEL,Bonita,80,187429,0,['Jeeiph'],['6ZtLRqHEkAXPWVw0eRbDac'],2020-06-18,0.762,0.645,0,-5.422,1,0.272,0.241,1.26e-05,0.118,0.64,180.125,4,2020
0zzVTGyRrWpQu8Fr28NRAv,OK Not To Be OK,80,159863,0,"['Marshmello', 'Demi Lovato']","['64KEffDW9EtZ1y2vBYgq8T', '6S2OmqARrzebs0tKUEyXyp']",2020-09-10,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,4,2020
055Mme9ReKK99jRFA5UJ55,Get Out My Head,80,204933,0,['Shane Codd'],['2s7Oijd4mFGgEkhYJtf3sJ'],2020-05-25,0.693,0.913,0,-3.035,1,0.0298,0.0542,6.87e-05,0.231,0.795,123.989,4,2020
4K8cyoCDovlc4FvtUr2Hfx,Nada,80,174027,0,"['Cali Y El Dandee', 'Danna Paola']","['5DUlefCLzVRzNWaNURTFpK', '5xSx2FM8mQnrfgM1QsHniB']",2020-08-14,0.684,0.808,0,-2.737,1,0.061,0.0518,1.02e-05,0.0858,0.712,173.905,4,2020
7Bar1kLTmsRmH6FCKKMEyU,Hit Different,80,202008,1,"['SZA', 'The Neptunes', 'Pharrell Williams', 'Ty Dolla $ign']","['7tYKF4w9nC0nq9CsPZTHyP', '0KuF7reCTOZwV7YJnHQqgr', '2RdwBSPQiwcmiDo9kixcl8', '7c0XG5cIJTrrAgEC3ULPiq']",2020-09-04,0.679,0.516,0,-6.371,0,0.0452,0.199,0.0,0.0965,0.716,120.074,4,2020
4vjpLMyL3ZO6aphdYr8XYw,i'm so tired...,80,162583,0,"['Lauv', 'Troye Sivan']","['5JZ7CnR6gTvEMKX4g70Amv', '3WGpXCj9YhhfX11TToZcXP']",2020-03-06,0.599,0.733,11,-7.058,1,0.203,0.176,0.0,0.242,0.534,102.211,4,2020
2FVpOsjT1iquZ3SpCjZ9Ne,Telepathy,80,202313,0,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],2020-11-20,0.787,0.669,5,-4.333,0,0.0428,0.00782,0.0,0.123,0.57,104.994,4,2020
3nS9a01VvXHQriLqJYwRqG,DOLLAZ ON MY HEAD (feat. Young Thug),80,197760,1,"['Gunna', 'Young Thug']","['2hlmm7s2ICUX0LVIhVFlZQ', '50co4Is1HCEo8bhOyUWKpn']",2020-05-22,0.825,0.458,0,-7.47,1,0.0577,0.114,0.0,0.102,0.161,145.115,4,2020
43BlKpJcSrC9AsJ3F1DKg9,Still Trappin' (with King Von),80,172185,1,"['Lil Durk', 'King Von']","['3hcs9uc56yIGFCSy9leWe7', '6QtgPSJPSzcnn7dPZ4VINp']",2020-12-24,0.877,0.677,5,-4.969,0,0.356,0.0439,0.0,0.0986,0.627,144.941,4,2020
2ygvZOXrIeVL4xZmAWJT2C,my future,80,208155,0,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],2020-07-30,0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,0.0875,104.745,4,2020
7lJoRyuNJtuiqTcKtuMuIR,Maçã Verde,80,164308,1,['MC Hariel'],['0pcoadNMmvrUyab1RxWBoV'],2020-10-09,0.582,0.531,10,-3.725,1,0.0905,0.0428,7.39e-06,0.1,0.169,85.322,5,2020
3wJVBz7gvGTwTWVAxFa6ny,Fever,80,156911,0,"['Dua Lipa', 'Angèle']","['6M2wZ9GZgrQXHCFfjv46we', '3QVolfxko2UyCOtexhVTli']",2020-10-29,0.868,0.693,6,-7.052,0,0.181,0.0597,0.00399,0.106,0.396,114.999,4,2020
6gxKUmycQX7uyMwJcweFjp,We Paid (feat. 42 Dugg),80,181929,1,"['Lil Baby', '42 Dugg']","['5f7VJjfbwm532GiveGC0ZK', '45gHcnDnMC15sgx3VL7ROG']",2020-05-01,0.926,0.542,1,-5.064,1,0.293,0.135,0.0,0.0877,0.564,135.14,4,2020
0k7wmahjkn389wAZdz19Cv,Drankin N Smokin,80,213520,1,"['Future', 'Lil Uzi Vert']","['1RyvyyTE3xzB2ZywiAwp0i', '4O15NlyKLIASxsJ0PrXPfz']",2020-11-13,0.752,0.658,0,-6.297,1,0.342,0.0421,0.0,0.0927,0.387,151.951,4,2020
68cPbG7hJnwDW9nPX1uQcX,Saturno,80,186947,0,"['BIN', 'Mainstreet', 'Ajaxx']","['1WXbiUMl1AT9Inb619xPUg', '25XJqeReVV38w0tR04GGBd', '0y7B2G0jNMGWyQJsOoRMUt']",2020-12-10,0.694,0.551,5,-5.929,1,0.0485,0.704,0.0,0.1,0.908,95.003,4,2020
7E9GeFGfjXw9LAI4ay6rsw,El Tóxico,80,179746,0,"['Grupo Firme', 'Carin Leon']","['1dKdetem2xEmjgvyymzytS', '66ihevNkSYNzRAl44dx6jJ']",2020-10-27,0.626,0.503,10,-5.087,1,0.141,0.407,0.0,0.234,0.821,72.985,4,2020
6mADjHs6FXdroPzEGW6KVJ,bloody valentine,80,205159,1,['Machine Gun Kelly'],['6TIYQ3jFPwQSRmorSezPxX'],2020-09-25,0.533,0.858,2,-4.212,1,0.0766,0.00021,0.0,0.148,0.506,160.057,4,2020
4w47S36wQGBhGg073q3nt7,TKN (feat. Travis Scott),80,129371,0,"['ROSALÍA', 'Travis Scott']","['7ltDVBr6mKbRvohxheJ9h1', '0Y5tJX1MQlPlqiwlOH1tJY']",2020-05-28,0.776,0.509,0,-6.266,0,0.467,0.192,1.49e-06,0.115,0.485,94.634,4,2020
5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,80,309053,0,['The Strokes'],['0epOFNiUfyON9EYx7Tpr6V'],2020-04-10,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,4,2020
25z6kpmIwkCUqk2IORrJ5v,Rät,80,194165,1,['Penelope Scott'],['3u6lPufHw4Oww6D88rv6sB'],2020-09-25,0.608,0.45,5,-13.291,0,0.248,0.322,0.000122,0.147,0.303,143.846,4,2020
06s3QtMJVXw1AJX3UfvZG1,Hasta Que Dios Diga,80,246000,1,"['Anuel AA', 'Bad Bunny']","['2R21vXR83lH98kGeO99Y66', '4q3ewBCX7sLwd24euuV69X']",2020-05-29,0.691,0.765,8,-4.727,1,0.111,0.464,3.29e-06,0.203,0.855,174.021,4,2020
13EW51DKru044OJDJ9Bm8o,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),80,153147,1,"['The Kid LAROI', 'YoungBoy Never Broke Again', 'Internet Money']","['2tIP7SsRs7vjIcLrU85W8J', '7wlFDEWiM5OoIAt8RSli8b', '6MPCFvOQv5cIGfw3jODMF0']",2020-11-06,0.779,0.642,8,-6.321,0,0.116,0.0383,0.0,0.2,0.388,82.363,4,2020
5zj8WNkBrEzlI5FKeYV4ol,La Luz,80,216747,0,"['Sech', 'J Balvin']","['77ziqFxp5gaInVrF2lj4ht', '1vyhD5VmyZ7KMfW5gqLgo5']",2020-10-31,0.665,0.697,9,-4.819,0,0.154,0.427,1.39e-05,0.599,0.556,94.053,4,2020
30QR0ndUdiiMQMA9g1PGCm,"...And to Those I Love, Thanks for Sticking Around",80,168490,1,['$uicideboy$'],['1VPmR4DJC1PlOtd0IADAO0'],2020-02-14,0.792,0.511,2,-6.876,1,0.0409,0.124,9.04e-05,0.14,0.111,113.983,4,2020
50Td3qilgs8BLtv8mHyT1t,Control,80,230880,0,['Zoe Wees'],['03d2mJXSMtuPI0nIvLnhoS'],2020-03-13,0.599,0.465,4,-4.95,1,0.0314,0.643,1.57e-06,0.149,0.0678,113.82,4,2020
6wQlQrTY5mVS8EGaFZVwVF,Smile (with The Weeknd),80,196180,1,"['Juice WRLD', 'The Weeknd']","['4MCBfE4596Uoi2O4DtmEMz', '1Xyo4u8uXC1ZmMpatF05PJ']",2020-07-10,0.694,0.685,6,-6.535,0,0.133,0.224,0.0,0.124,0.306,158.831,4,2020
4crczEC1PpoD8TsDsmoWNI,Goodbye,80,144000,0,"['Imanbek', 'Goodboys']","['5rGrDvrLOV2VV8SCFVGWlj', '2nm38smINjms1LtczR0Cei']",2020-12-18,0.741,0.931,10,-3.447,0,0.0563,0.0225,0.000102,0.191,0.517,125.011,4,2020
5hM5arv9KDbCHS0k9uqwjr,Borderline,80,237800,0,['Tame Impala'],['5INjqkS1o8h1imAzPqGZBb'],2020-02-14,0.621,0.873,5,-3.067,0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96,4,2020
58f4twRnbZOOVUhMUpplJ4,Brown Munde,80,254400,0,"['AP Dhillon', 'Gminxr', 'Gurinder Gill', 'Shinda Kahlon']","['6LEG9Ld1aLImEFEVHdWNSB', '4vvW590Gq8dNWsP5BM9FkS', '5DHi2MeoRgAwPE0A0qwRMl', '6aQfrWHwAcuY8IYItbChZh']",2020-09-18,0.854,0.611,8,-6.26,0,0.0864,0.223,0.0,0.119,0.417,100.024,4,2020
1O74aTse7W5hd2rAvnEVaW,Xerecard,80,236112,1,"['Jeff Costa', 'Mc Danny']","['7FMscVRC6dsjpDpgt1r4Hn', '3PZTvUS5fUUhV3EKAjqdZk']",2020-10-18,0.94,0.739,4,-6.297,1,0.0441,0.426,0.000951,0.286,0.962,125.964,4,2020
56Ta1O7Jxxpjnc6cWdDKUo,Si Me Dices Que Sí,80,211652,0,"['Reik', 'Farruko', 'Camilo']","['0vR2qb8m9WHeZ5ByCbimq2', '329e4yvIujISKGKz1BZZbO', '28gNT5KBp7IjEOQoevXf9N']",2020-02-18,0.578,0.634,8,-5.979,0,0.333,0.00473,0.0,0.132,0.216,183.89,4,2020
3gD4J3RUHy4OUuZ3qAiaiG,Caramelo,80,217547,0,['Ozuna'],['1i8SpTcr7yvPOmcqrbnVXY'],2020-06-11,0.728,0.806,6,-3.766,1,0.0623,0.0531,0.000301,0.153,0.698,168.084,4,2020
364dI1bYnvamSnBJ8JcNzN,Intentions,80,212869,0,"['Justin Bieber', 'Quavo']","['1uNFoZAHBGtllmzznpCI3s', '0VRj0yCOv2FXJNP47XQnx5']",2020-02-07,0.811,0.553,9,-6.644,1,0.0552,0.317,0.0,0.105,0.86,148.014,4,2020
7xbWAw3LMgRMn4omR5yVn3,Lose Somebody,80,199549,0,"['Kygo', 'OneRepublic']","['23fqKkggKUBHNkbKtXEls4', '5Pwc4xIPtQLFEnJriah9YJ']",2020-05-15,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,4,2020
29TPjc8wxfz4XMn21O7VsZ,Sky,80,193234,1,['Playboi Carti'],['699OTQXzgjhIYAHMy9RyPD'],2020-12-25,0.785,0.903,2,-4.184,1,0.21,0.258,0.0,0.169,0.565,139.98,4,2020
25j0Sape7qZbq6ZPLFefTT,Buss It,80,187000,1,['Erica Banks'],['2SXhbucehn00OBVKhzxDyM'],2020-06-19,0.956,0.502,9,-5.995,1,0.213,0.0593,0.0,0.238,0.795,110.003,4,2020
4K06PO78fW4mnBVenxGNob,Conversations,80,181661,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],2020-07-10,0.747,0.622,11,-5.825,1,0.0838,0.176,0.0,0.151,0.57,159.93,4,2020
3QH8rQGNFX8VLbCgZ7uPTS,Fly To My Room,80,222243,0,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],2020-11-20,0.764,0.526,11,-7.355,1,0.212,0.0484,0.0,0.0718,0.588,114.91,4,2020
7L6G0wpIUiPXuvoo7qhb06,oops!,80,139760,1,['Yung Gravy'],['2YOYua8FpudSEiB9s88IgQ'],2020-10-02,0.886,0.743,6,-6.797,0,0.0812,0.0358,0.000198,0.0511,0.941,131.902,4,2020
3QCU8BT0zDS9LPVfEhRFEE,ALWAYS DO,80,151705,1,['The Kid LAROI'],['2tIP7SsRs7vjIcLrU85W8J'],2020-11-06,0.762,0.426,8,-6.865,1,0.113,0.0442,0.0,0.0858,0.582,167.827,4,2020
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),100,198082,1,"['Justin Bieber', 'Daniel Caesar', 'Giveon']","['1uNFoZAHBGtllmzznpCI3s', '20wkVLutqVOYrc0kxFs7rA', '4fxd5Ee7UefO4CUXgwJ7IP']",2021-03-19,0.677,0.696,0,-6.181,1,0.119,0.321,0.0,0.42,0.464,90.03,4,2021
7lPN2DXiMsVn7XUKtOW1CS,drivers license,99,242014,1,['Olivia Rodrigo'],['1McMsnEElThX1knmY4oliG'],2021-01-08,0.585,0.436,10,-8.761,1,0.0601,0.721,1.31e-05,0.105,0.132,143.874,4,2021
3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,98,132780,0,['Masked Wolf'],['1uU7g3DNSbsu0QjSEqZtEd'],2021-01-06,0.778,0.695,4,-6.865,0,0.0913,0.175,0.0,0.15,0.472,149.996,4,2021
7MAibcTli4IisCtbHKrGMh,Leave The Door Open,96,242096,0,"['Bruno Mars', 'Anderson .Paak', 'Silk Sonic']","['0du5cEVh5yTK9QJze8zA0C', '3jK9MiCrA42lLAdMGUZpwa', '6PvvGcCY2XtUcSRld1Wilr']",2021-03-05,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,4,2021
7Bk0uXKk1uPT0XuQbpFzvs,Fiel,94,261667,0,"['Los Legendarios', 'Wisin', 'Jhay Cortez']","['0n6sKrG0xKAf8xmdqeNGke', '3E6xrwgnVfYCrCs0ePERDz', '0EFisYRi20PTADoJrifHrz']",2021-02-04,0.849,0.701,6,-4.407,0,0.06,0.407,0.0,0.112,0.505,98.005,4,2021
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,94,169153,0,"['Riton', 'Nightcrawlers', 'Mufasa & Hypeman', 'Dopamine']","['7i9j813KFoSBMldGqlh2Z1', '1gALaWbNDnwS2ECV09sn2A', '4L2dV3zY7RmkeiNO035Fi0', '3Edve4VIATi0OZngclQlkN']",2021-01-15,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4,2021
5YYW3yRktprLRr47WK219Y,Ella No Es Tuya - Remix,92,218107,0,"['Rochy RD', 'Myke Towers', 'Nicki Nicole']","['4riOEaOW5hCeqomFDBk0aP', '7iK8PXO48WeuP03g8YR51W', '2UZIAOlrnyZmyzt1nuXr9y']",2021-02-03,0.585,0.611,6,-4.132,1,0.288,0.39,0.0,0.649,0.962,97.041,4,2021
1XXimziG1uhM0eDNCZCrUl,Up,92,156945,1,['Cardi B'],['4kYSro6naA4h99UJvo89HB'],2021-02-05,0.868,0.795,11,-6.044,1,0.269,0.0012,0.0193,0.0461,0.819,166.0,4,2021
5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,92,162803,1,"['Travis Scott', 'HVME']","['0Y5tJX1MQlPlqiwlOH1tJY', '2o08sCWF5yyo2G4DCiT7T9']",2021-01-15,0.841,0.593,1,-7.846,1,0.0379,0.418,0.0,0.124,0.808,124.917,4,2021
4u4NyuceXP7Uzh7XFJKCr1,Hold On,92,170813,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021-03-05,0.658,0.634,1,-5.797,0,0.0413,0.0106,0.0,0.132,0.29,139.98,4,2021
3iw6V4LH7yPj1ESORX9RIN,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,92,116750,0,"['Nathan Evans', '220 KID', 'Billen Ted']","['1PKErrAhYFdfrDymGHRQRo', '4Euia7UzdRshy1DJOSMTcs', '5PoZtBo8xZKqPWlZrIDq82']",2021-01-21,0.722,0.893,0,-3.255,0,0.0475,0.0441,0.000937,0.0673,0.439,119.932,4,2021
2TksvaRivgAEj780DgRB73,911,91,215891,1,['Sech'],['77ziqFxp5gaInVrF2lj4ht'],2021-02-05,0.795,0.655,7,-3.815,1,0.0422,0.076,1.76e-06,0.296,0.744,93.029,4,2021
5YaskwnGDZFDRipaqzbwQx,Your Love (9PM),91,150053,0,"['ATB', 'Topic', 'A7S']","['7jZM5w05mGhw6wTB1okhD9', '0u6GtibW46tFX7koQ6uNJZ', '5Wg2b4Mp42gicxEeDNawf7']",2021-01-15,0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,4,2021
3aQem4jVGdhtg116TmJnHz,What’s Next,91,178154,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],2021-03-05,0.781,0.594,0,-6.959,0,0.0485,0.0136,0.0,0.162,0.0628,129.895,4,2021
1diS6nkxMQc3wwC4G1j0bh,We're Good,91,165507,0,['Dua Lipa'],['6M2wZ9GZgrQXHCFfjv46we'],2021-02-11,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01,4,2021
079Ey5uxL04AKPQgVQwx5h,Baila Conmigo (with Rauw Alejandro),90,186088,0,"['Selena Gomez', 'Rauw Alejandro']","['0C8ZW7ezQVs4URX5aX7Kqx', '1mcTU81TzQhprhouKaTkpq']",2021-03-12,0.823,0.544,5,-7.132,1,0.0715,0.0215,0.00315,0.0966,0.664,149.903,4,2021
3UHPGOkUcE4hE7sqBF4Snt,Film out,88,214621,0,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],2021-04-01,0.499,0.709,10,-6.404,1,0.134,0.296,0.0,0.331,0.314,164.032,4,2021
6fRxMU4LWwyaSSowV441IU,Beautiful Mistakes (feat. Megan Thee Stallion),90,227395,0,"['Maroon 5', 'Megan Thee Stallion']","['04gDigrS5kc9YWfZHwBETP', '181bsRPaVXVlUKXrxwZfHK']",2021-03-03,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,4,2021
61KpQadow081I2AsbeLcsb,deja vu,90,215508,1,['Olivia Rodrigo'],['1McMsnEElThX1knmY4oliG'],2021-04-01,0.439,0.61,9,-7.236,1,0.116,0.593,1.07e-05,0.341,0.172,181.088,4,2021
43PGPuHIlVOc04jrZVh9L6,RAPSTAR,89,165926,1,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],2021-04-09,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,4,2021
31qCy5ZaophVA81wtlwLc4,Anyone,90,190779,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021-01-01,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884,4,2021
65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),89,192956,1,"['Drake', 'Lil Baby']","['3TVXtAsR1Inumwj472S9r4', '5f7VJjfbwm532GiveGC0ZK']",2021-03-05,0.578,0.449,1,-6.349,1,0.286,0.0618,2.17e-06,0.119,0.1,136.006,4,2021
7l2tmgUhV7Y2aJHjiszifg,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),82,277592,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-07,0.661,0.819,11,-6.269,0,0.0519,0.167,0.0,0.0647,0.724,135.937,4,2021
2MZQAvsA7aZDssppBLRxYp,Batom de Cereja - Ao Vivo,89,140942,0,['Israel & Rodolffo'],['41QLxRXlc2NwfJZkHGHKid'],2021-01-29,0.606,0.908,6,-6.201,0,0.0565,0.556,0.0,0.19,0.798,171.966,4,2021
1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),80,231124,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.632,0.773,6,-4.856,1,0.0346,0.0623,0.0,0.0885,0.474,130.033,4,2021
77sMIMlNaSURUAXq5coCxE,Fearless (Taylor’s Version),80,241592,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2021-04-09,0.569,0.741,5,-4.963,1,0.0282,0.0122,0.0,0.333,0.43,100.118,4,2021
1nahzW3kfMuwReTka28tH5,Hold On,88,170813,0,['Justin Bieber'],['1uNFoZAHBGtllmzznpCI3s'],2021-03-19,0.658,0.634,1,-6.068,0,0.0431,0.0104,0.0,0.12,0.302,140.002,4,2021
0siYMEsGrzzzlWLXK5zJfS,BED,87,178088,0,"['Joel Corry', 'RAYE', 'David Guetta']","['6DgP9otnZw5z6daOntINxp', '5KKpBU5eC2tJDzf0wmlRp2', '1Cs0zKBU1kc0i8ypK3B9ai']",2021-02-26,0.671,0.782,6,-4.593,1,0.0341,0.0142,0.00221,0.333,0.618,123.989,4,2021
58pgi1RpcU2fVJsxhm7BIr,Tapão Na Raba,87,175047,0,['Raí Saia Rodada'],['0NiaKn55OzJswiYevvlKfz'],2021-01-22,0.808,0.796,1,-3.169,1,0.0305,0.462,0.000269,0.155,0.799,128.048,4,2021
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),85,208867,1,"['Doja Cat', 'SZA']","['5cj0lLjcoR7YOSnhnX0Po5', '7tYKF4w9nC0nq9CsPZTHyP']",2021-04-09,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,4,2021
7FdUvDkaE24o3FPIWTvzv2,Follow You,87,175644,0,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],2021-03-12,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,4,2021
3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,85,205458,1,"['Lil Tjay', '6LACK']","['6jGMq4yGs7aQzuGsMgVgZR', '4IVAbR2w4JJNJDDRFP3E83']",2021-04-02,0.907,0.393,4,-7.636,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,4,2021
5Km4r87BoX2qqtoprYS1gh,LOCATION,86,265240,1,"['KAROL G', 'Anuel AA', 'J Balvin']","['790FomKkXshlbRYZFtlgla', '2R21vXR83lH98kGeO99Y66', '1vyhD5VmyZ7KMfW5gqLgo5']",2021-02-12,0.772,0.758,9,-3.891,1,0.0482,0.0433,0.0,0.295,0.654,115.977,4,2021
0VWLId2RwPCno9s1cJm2Vy,Travesuras - Remix,86,324426,1,"['Nio Garcia', 'Casper Magico', 'Ozuna', 'Wisin & Yandel', 'Myke Towers', 'Flow La Movie']","['5hdhHgpxyniooUiQVaPxQ0', '1fux65HMCBvfJHqlBc4Nno', '1i8SpTcr7yvPOmcqrbnVXY', '1wZtkThiXbVNtj6hee6dz9', '7iK8PXO48WeuP03g8YR51W', '2oT7xd9iTO2ejLsNGIMa5f']",2021-03-11,0.739,0.788,1,-5.198,1,0.0731,0.0513,0.0,0.282,0.473,175.996,4,2021
6Tio0ZoDeSQnI7EBAqWer2,Cover Me In Sunshine,86,141050,0,"['P!nk', 'Willow Sage Hart']","['1KCSPY1glIKqW2TotWuXOR', '0gAILSEru1PKMwP0tAqNLS']",2021-02-12,0.476,0.594,5,-6.879,1,0.135,0.0599,0.0,0.0785,0.314,159.702,4,2021
